subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail	SRLM	Cyst
sub-7268178	R	0.3910062788054347	272.0688445097767	324.3206347920932	595.7362127141096	130.48642462817952	377.2876804624684	307.23079938674346	580.5537250102498	15.640251152217388
sub-7956199	L	5.064008641988039	305.1613569315523	477.0277067273855	519.1991685256362	60.6870414186269	426.0824446454644	249.63845991902053	568.523184902966	34.14629556052387
sub-7956199	R	0.1621245704591274	307.61706733703613	463.4426213968545	549.330496782437	129.69011962786317	426.4066937863827	290.39371591061354	566.386955268681	32.09112821146846
sub-8151667	L	7.357598788104951	186.8772871708497	293.65545286238194	381.7368299290538	99.29658921808004	402.2408317364752	194.27780131157488	392.17956573329866	7.252694592811167
sub-8151667	R	0.1287460578605532	146.93263062648475	225.62985058687627	450.8829997451976	243.48740564938635	401.6543219173327	219.55017563235012	393.00449417810887	9.059907775372269
sub-6631671	L	6.4563751220703125	226.72176361083984	293.88427734375	394.9451446533203	96.6167449951172	411.4818572998047	202.41737365722656	402.3170471191406	6.508827209472656
sub-6631671	R	0.1192092895507812	214.5481109619141	282.6547622680664	538.3872985839844	189.8288726806641	356.135368347168	303.9407730102539	494.7328567504883	8.840560913085938
sub-9559806	L	7.934575736522675	232.01481467066333	294.91444720700383	450.5255917897448	88.16248244745657	392.6041425880976	291.1760413311422	465.7080972855911	9.708411177620292
sub-9559806	R	0.1192093710415065	208.8977334382944	239.70620329026133	658.2598417666741	140.92931844526902	390.072135547176	264.0678303563036	471.6971760867164	18.148434647358958
sub-8724991	L	8.015627149958163	264.3726448989473	310.0726869008504	419.8071471042931	96.86940246960148	431.0748014501296	282.56397004891187	452.3321874313988	27.394276012200866
sub-8724991	R	0.8869165079668164	277.41413226071745	274.20978874806315	455.9370738831349	170.84586862334982	389.5947654135525	259.55182452499866	487.5465874923393	11.706344231497496
sub-7530670	L	6.780623065307736	298.19959538336843	346.79406068474054	565.2045099698007	107.04038436710836	540.7904522381723	343.9187331823632	626.0632245847955	3.523825910873711
sub-7530670	R	0.2813338683918118	290.99935570079833	369.1863292604685	570.9074812680483	187.3826614608988	554.3278565155342	382.1229188358411	614.647745246999	12.898442610166969
sub-6732374	L	11.081712871789932	349.63662418723106	412.6507531031966	563.674853824079	106.45406190305948	430.0124211609364	306.08225010335445	612.8988305777311	9.08853043615818
sub-6732374	R	0.0	281.5155613273382	398.3074689731002	654.3694230243564	196.2331023290753	394.9362249970436	238.26159512251616	603.2380946576595	20.637544453144077
sub-6291976	L	1.8548947339877488	280.6994557986036	345.8496531005949	615.8775037201121	115.07023064419629	551.9956920202821	100.11186359915882	562.8008114732802	37.178956917487085
sub-6291976	R	0.0	234.2698670458049	332.55544611252844	663.8854219252244	172.74362860713154	503.60153609421104	246.93941796664149	601.2719958275557	57.17748780269176
sub-6771081	L	2.946849033236504	218.0334499105811	315.49881275743246	538.9491243213415	135.50737188756466	411.452604174614	219.36382350325584	471.17159655690193	0.3147120326757431
sub-6771081	R	0.0047683641314506	220.61790326982737	336.3270272836089	570.8971640020609	175.71898660808802	418.1235455945134	234.78471310436728	523.590223453939	20.81867779791355
sub-7888815	L	3.2138862125575542	235.09053123369813	302.3627963475883	521.6413888856769	95.95405379123986	407.8106890842319	236.6354854367673	481.1435615811497	25.4583657104522
sub-7888815	R	0.3576282877475023	223.12667291425169	361.2474860195071	471.68310127593577	147.2808656487614	375.9579295888543	191.8365819249302	455.96653012372553	18.377325613051653
sub-7079074	L	3.218652703799308	270.0997981540859	328.6554354913533	433.78378535900265	86.63182566314936	369.6586867505685	298.92462125699967	492.60168328695	3.972055855207145
sub-7079074	R	0.3290178319439292	264.835512842983	269.9376734253019	639.0527654970065	139.8278102017939	451.7414832590148	270.61001421231776	574.4412927022204	6.194118314422667
sub-8127165	L	3.323554992675781	193.0522918701172	291.1376953125	460.24322509765625	74.32937622070312	358.83426666259766	169.73495483398438	471.6396331787109	0.5435943603515625
sub-8127165	R	0.5292892456054688	206.40850067138672	259.17530059814453	651.7934799194336	140.42377471923828	433.7215423583984	236.24897003173828	543.5085296630859	28.90586853027344
sub-9845403	L	1.7642990360036492	183.73505528457463	308.637890282087	501.5616056811996	80.94317874638364	433.2164757270366	109.4008453595452	474.33894839324057	0.5245213350281119
sub-9845403	R	0.0	189.476179715246	300.0881925211288	395.6559797632508	97.05552048329264	404.9972279025242	118.51797983748838	449.6769088953733	5.745892806444317
sub-9688312	L	9.79900551494211	307.6029424639419	263.414434382692	486.06882052123547	80.27555126231164	465.874762927182	255.0793192293495	552.368271946907	26.850705622695383
sub-9688312	R	0.2813339782878756	288.58190450817347	355.2246787548065	512.4712991276756	139.34614995773882	423.8463275944814	268.1017445633188	569.5868650926277	39.16741182468832
